address_id,territory,route_km,outside_city_km,base_city_fee,external_surcharge,final_fee,calculation_status,geographic_zone_analytics_only,taxi_reference,client_saving,driver_gap,passes_old_balanced
w318188274,Бендеры,3.49,0.0,16,0,16,CITY_OK,2,20.94,4.94,-0.06,False
w318188275,Бендеры,3.511,0.0,17,0,17,CITY_OK,2,21.07,4.07,-0.93,False
w318188277,Бендеры,3.521,0.0,17,0,17,CITY_OK,2,21.13,4.13,-0.87,False
w318188278,Бендеры,3.536,0.0,17,0,17,CITY_OK,2,21.22,4.22,-0.78,False
w318188280,Бендеры,3.551,0.0,17,0,17,CITY_OK,2,21.31,4.31,-0.69,False
w318188283,Бендеры,3.153,0.0,15,0,15,CITY_OK,2,18.92,3.92,-1.08,False
w318188286,Бендеры,3.165,0.0,15,0,15,CITY_OK,2,18.99,3.99,-1.01,False
w318188287,Бендеры,3.149,0.0,15,0,15,CITY_OK,2,18.89,3.89,-1.11,False
w318188288,Бендеры,3.178,0.0,15,0,15,CITY_OK,2,19.07,4.07,-0.93,False
w318188289,Бендеры,3.172,0.0,15,0,15,CITY_OK,2,19.03,4.03,-0.97,False
w318188290,Бендеры,3.187,0.0,15,0,15,CITY_OK,2,19.12,4.12,-0.88,False
w318188291,Бендеры,3.193,0.0,15,0,15,CITY_OK,2,19.16,4.16,-0.84,False
w318188293,Бендеры,3.202,0.0,15,0,15,CITY_OK,2,19.21,4.21,-0.79,False
w318188294,Бендеры,3.219,0.0,15,0,15,CITY_OK,2,19.31,4.31,-0.69,False
w318188296,Бендеры,3.271,0.0,16,0,16,CITY_OK,2,19.63,3.63,-1.37,False
w318188297,Бендеры,3.29,0.0,16,0,16,CITY_OK,2,19.74,3.74,-1.26,False
w318188298,Бендеры,3.304,0.0,16,0,16,CITY_OK,2,19.82,3.82,-1.18,False
w318188299,Бендеры,3.319,0.0,16,0,16,CITY_OK,2,19.91,3.91,-1.09,False
w318188300,Бендеры,3.334,0.0,16,0,16,CITY_OK,2,20.0,4.0,-1.0,False
w318188302,Бендеры,3.444,0.0,16,0,16,CITY_OK,2,20.66,4.66,-0.34,False
w318212937,Бендеры,0.773,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w318344309,Протягайловка,6.306,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
w318344310,Протягайловка,6.286,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
w318344384,Протягайловка,6.162,,27,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
w318406772,Бендеры,4.593,0.0,21,0,21,CITY_OK,3,27.56,6.56,1.56,True
w318406774,Бендеры,4.575,0.0,21,0,21,CITY_OK,3,27.45,6.45,1.45,True
w318406775,Бендеры,4.555,0.0,21,0,21,CITY_OK,3,27.33,6.33,1.33,True
w318406776,Бендеры,4.54,0.0,21,0,21,CITY_OK,3,27.24,6.24,1.24,True
w318406779,Бендеры,4.571,0.0,21,0,21,CITY_OK,3,27.43,6.43,1.43,True
w318406781,Бендеры,4.597,0.0,21,0,21,CITY_OK,3,27.58,6.58,1.58,True
w318406782,Бендеры,4.48,0.0,20,0,20,CITY_OK,3,26.88,6.88,1.88,True
w318406783,Бендеры,4.462,0.0,20,0,20,CITY_OK,3,26.77,6.77,1.77,True
w318406787,Бендеры,4.415,0.0,20,0,20,CITY_OK,3,26.49,6.49,1.49,True
w318406789,Бендеры,4.446,0.0,20,0,20,CITY_OK,3,26.68,6.68,1.68,True
w318406792,Бендеры,4.43,0.0,20,0,20,CITY_OK,3,26.58,6.58,1.58,True
w318406793,Бендеры,4.637,0.0,21,0,21,CITY_OK,3,27.82,6.82,1.82,True
w318406795,Бендеры,4.534,0.0,21,0,21,CITY_OK,3,27.2,6.2,1.2,True
w318407797,Бендеры,1.013,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w318548535,Бендеры,5.773,0.0,26,0,26,CITY_OK,3,34.64,8.64,3.64,False
w318548540,Бендеры,5.79,0.0,26,0,26,CITY_OK,3,34.74,8.74,3.74,False
w318548543,Бендеры,5.777,0.0,26,0,26,CITY_OK,3,34.66,8.66,3.66,False
w318548545,Бендеры,5.794,0.0,26,0,26,CITY_OK,3,34.76,8.76,3.76,False
w318548547,Бендеры,5.808,0.0,26,0,26,CITY_OK,3,34.85,8.85,3.85,False
w318548551,Бендеры,5.828,0.0,26,0,26,CITY_OK,3,34.97,8.97,3.97,False
w318548552,Бендеры,5.942,0.0,26,0,26,CITY_OK,3,35.65,9.65,4.65,False
w318548553,Бендеры,5.928,0.0,26,0,26,CITY_OK,3,35.57,9.57,4.57,False
w318548554,Бендеры,5.953,0.0,26,0,26,CITY_OK,4,35.72,9.72,4.72,False
w318548555,Бендеры,5.845,0.0,26,0,26,CITY_OK,3,35.07,9.07,4.07,False
w318548576,Бендеры,5.624,0.0,25,0,25,CITY_OK,3,33.74,8.74,3.74,False
w318548577,Бендеры,5.636,0.0,25,0,25,CITY_OK,3,33.82,8.82,3.82,False
w318548578,Бендеры,5.602,0.0,25,0,25,CITY_OK,3,33.61,8.61,3.61,False
w318701773,Бендеры,4.037,0.0,19,0,19,CITY_OK,2,24.22,5.22,0.22,True
w318701775,Бендеры,3.838,0.0,18,0,18,CITY_OK,2,23.03,5.03,0.03,True
w318701776,Бендеры,3.825,0.0,18,0,18,CITY_OK,2,22.95,4.95,-0.05,False
w318701778,Бендеры,4.059,0.0,19,0,19,CITY_OK,2,24.35,5.35,0.35,True
w318701779,Бендеры,3.79,0.0,18,0,18,CITY_OK,2,22.74,4.74,-0.26,False
w318701780,Бендеры,4.084,0.0,19,0,19,CITY_OK,2,24.5,5.5,0.5,True
w318701782,Бендеры,4.743,0.0,21,0,21,CITY_OK,3,28.46,7.46,2.46,False
w318701784,Бендеры,4.725,0.0,21,0,21,CITY_OK,3,28.35,7.35,2.35,False
w318701793,Бендеры,3.773,0.0,18,0,18,CITY_OK,2,22.64,4.64,-0.36,False
w318701795,Бендеры,4.111,0.0,19,0,19,CITY_OK,2,24.67,5.67,0.67,True
w318701796,Бендеры,3.763,0.0,18,0,18,CITY_OK,2,22.58,4.58,-0.42,False
w318701800,Бендеры,3.745,0.0,17,0,17,CITY_OK,2,22.47,5.47,0.47,True
w318701803,Бендеры,4.137,0.0,19,0,19,CITY_OK,2,24.82,5.82,0.82,True
w318701805,Бендеры,4.157,0.0,19,0,19,CITY_OK,2,24.94,5.94,0.94,True
w318701809,Бендеры,3.721,0.0,17,0,17,CITY_OK,2,22.33,5.33,0.33,True
w318701810,Бендеры,3.704,0.0,17,0,17,CITY_OK,2,22.22,5.22,0.22,True
w318701858,Бендеры,3.692,0.0,17,0,17,CITY_OK,2,22.15,5.15,0.15,True
w318701862,Бендеры,4.212,0.0,19,0,19,CITY_OK,2,25.27,6.27,1.27,True
w318701865,Бендеры,3.637,0.0,17,0,17,CITY_OK,2,21.82,4.82,-0.18,False
w318701866,Бендеры,3.632,0.0,17,0,17,CITY_OK,2,21.79,4.79,-0.21,False
w318702077,Бендеры,3.612,0.0,17,0,17,CITY_OK,2,21.67,4.67,-0.33,False
w318702079,Бендеры,3.595,0.0,17,0,17,CITY_OK,2,21.57,4.57,-0.43,False
w318702082,Бендеры,4.276,0.0,20,0,20,CITY_OK,2,25.66,5.66,0.66,True
w318702083,Бендеры,4.296,0.0,20,0,20,CITY_OK,2,25.78,5.78,0.78,True
w318702491,Бендеры,4.183,0.0,19,0,19,CITY_OK,2,25.1,6.1,1.1,True
w319132158,Бендеры,5.445,0.0,24,0,24,CITY_OK,3,32.67,8.67,3.67,False
w319133046,Бендеры,5.461,0.0,24,0,24,CITY_OK,3,32.77,8.77,3.77,False
w319133048,Бендеры,5.479,0.0,24,0,24,CITY_OK,3,32.87,8.87,3.87,False
w319133052,Бендеры,5.583,0.0,25,0,25,CITY_OK,3,33.5,8.5,3.5,False
w319133053,Бендеры,5.567,0.0,25,0,25,CITY_OK,3,33.4,8.4,3.4,False
w319134604,Бендеры,6.259,0.0,28,0,28,CITY_OK,4,37.55,9.55,4.55,False
w319134694,Бендеры,6.263,0.0,28,0,28,CITY_OK,4,37.58,9.58,4.58,False
w319135680,Бендеры,4.699,0.0,21,0,21,CITY_OK,3,28.19,7.19,2.19,True
w319135681,Бендеры,3.935,0.0,18,0,18,CITY_OK,2,23.61,5.61,0.61,True
w319135682,Бендеры,3.965,0.0,18,0,18,CITY_OK,2,23.79,5.79,0.79,True
w319135683,Бендеры,4.626,0.0,21,0,21,CITY_OK,3,27.76,6.76,1.76,True
w319139339,Бендеры,4.678,0.0,21,0,21,CITY_OK,3,28.07,7.07,2.07,True
w319139341,Бендеры,4.662,0.0,21,0,21,CITY_OK,3,27.97,6.97,1.97,True
w319139342,Бендеры,4.643,0.0,21,0,21,CITY_OK,3,27.86,6.86,1.86,True
w319139344,Бендеры,4.601,0.0,21,0,21,CITY_OK,3,27.61,6.61,1.61,True
w319139349,Бендеры,4.57,0.0,21,0,21,CITY_OK,3,27.42,6.42,1.42,True
w319139352,Бендеры,4.518,0.0,21,0,21,CITY_OK,3,27.11,6.11,1.11,True
w319139353,Бендеры,4.544,0.0,21,0,21,CITY_OK,3,27.26,6.26,1.26,True
w319139357,Бендеры,4.488,0.0,20,0,20,CITY_OK,3,26.93,6.93,1.93,True
w319139358,Бендеры,4.439,0.0,20,0,20,CITY_OK,2,26.63,6.63,1.63,True
w319139359,Бендеры,3.982,0.0,18,0,18,CITY_OK,2,23.89,5.89,0.89,True
w319139360,Бендеры,4.002,0.0,19,0,19,CITY_OK,2,24.01,5.01,0.01,True
w319139364,Бендеры,4.052,0.0,19,0,19,CITY_OK,2,24.31,5.31,0.31,True
w319139366,Бендеры,4.007,0.0,19,0,19,CITY_OK,2,24.04,5.04,0.04,True
w319139367,Бендеры,4.136,0.0,19,0,19,CITY_OK,2,24.82,5.82,0.82,True
w319139368,Бендеры,4.163,0.0,19,0,19,CITY_OK,2,24.98,5.98,0.98,True
w319139372,Бендеры,4.422,0.0,20,0,20,CITY_OK,2,26.53,6.53,1.53,True
w319141416,Бендеры,4.079,0.0,19,0,19,CITY_OK,2,24.47,5.47,0.47,True
w319141417,Бендеры,4.129,0.0,19,0,19,CITY_OK,2,24.77,5.77,0.77,True
w319141418,Бендеры,4.112,0.0,19,0,19,CITY_OK,2,24.67,5.67,0.67,True
w319141423,Бендеры,3.966,0.0,18,0,18,CITY_OK,2,23.8,5.8,0.8,True
w319141424,Бендеры,3.946,0.0,18,0,18,CITY_OK,2,23.68,5.68,0.68,True
w319141427,Бендеры,3.924,0.0,18,0,18,CITY_OK,2,23.54,5.54,0.54,True
w319141430,Бендеры,3.824,0.0,18,0,18,CITY_OK,2,22.94,4.94,-0.06,False
w319141431,Бендеры,3.844,0.0,18,0,18,CITY_OK,2,23.06,5.06,0.06,True
w319141434,Бендеры,4.205,0.0,19,0,19,CITY_OK,2,25.23,6.23,1.23,True
w319141437,Бендеры,4.086,0.0,19,0,19,CITY_OK,2,24.52,5.52,0.52,True
w319141439,Бендеры,4.057,0.0,19,0,19,CITY_OK,2,24.34,5.34,0.34,True
w319141442,Бендеры,4.032,0.0,19,0,19,CITY_OK,2,24.19,5.19,0.19,True
w319141443,Бендеры,4.018,0.0,19,0,19,CITY_OK,2,24.11,5.11,0.11,True
w319141455,Бендеры,3.813,0.0,18,0,18,CITY_OK,2,22.88,4.88,-0.12,False
w319141456,Бендеры,3.79,0.0,18,0,18,CITY_OK,2,22.74,4.74,-0.26,False
w319141457,Бендеры,3.956,0.0,18,0,18,CITY_OK,2,23.74,5.74,0.74,True
w319141459,Бендеры,3.925,0.0,18,0,18,CITY_OK,2,23.55,5.55,0.55,True
w319141460,Бендеры,3.875,0.0,18,0,18,CITY_OK,2,23.25,5.25,0.25,True
w319141461,Бендеры,3.855,0.0,18,0,18,CITY_OK,2,23.13,5.13,0.13,True
w319142246,Бендеры,3.765,0.0,18,0,18,CITY_OK,2,22.59,4.59,-0.41,False
w319142248,Бендеры,3.705,0.0,17,0,17,CITY_OK,2,22.23,5.23,0.23,True
w319144136,Бендеры,3.747,0.0,17,0,17,CITY_OK,2,22.48,5.48,0.48,True
w319144143,Бендеры,3.693,0.0,17,0,17,CITY_OK,2,22.16,5.16,0.16,True
w319144146,Бендеры,3.671,0.0,17,0,17,CITY_OK,2,22.03,5.03,0.03,True
w319144149,Бендеры,3.656,0.0,17,0,17,CITY_OK,2,21.94,4.94,-0.06,False
w319144151,Бендеры,3.642,0.0,17,0,17,CITY_OK,2,21.85,4.85,-0.15,False
w319144154,Бендеры,3.627,0.0,17,0,17,CITY_OK,2,21.76,4.76,-0.24,False
w319144157,Бендеры,3.602,0.0,17,0,17,CITY_OK,2,21.61,4.61,-0.39,False
w319144160,Бендеры,3.587,0.0,17,0,17,CITY_OK,2,21.52,4.52,-0.48,False
w319144163,Бендеры,3.571,0.0,17,0,17,CITY_OK,2,21.43,4.43,-0.57,False
w319144165,Бендеры,3.559,0.0,17,0,17,CITY_OK,2,21.35,4.35,-0.65,False
w319144169,Бендеры,3.547,0.0,17,0,17,CITY_OK,2,21.28,4.28,-0.72,False
w319144172,Бендеры,3.532,0.0,17,0,17,CITY_OK,2,21.19,4.19,-0.81,False
w319144175,Бендеры,3.517,0.0,17,0,17,CITY_OK,2,21.1,4.1,-0.9,False
w319144185,Бендеры,3.58,0.0,17,0,17,CITY_OK,2,21.48,4.48,-0.52,False
w319144188,Бендеры,3.563,0.0,17,0,17,CITY_OK,2,21.38,4.38,-0.62,False
w319144191,Бендеры,3.55,0.0,17,0,17,CITY_OK,2,21.3,4.3,-0.7,False
w319144200,Бендеры,3.647,0.0,17,0,17,CITY_OK,2,21.88,4.88,-0.12,False
w319144217,Бендеры,3.533,0.0,17,0,17,CITY_OK,2,21.2,4.2,-0.8,False
w319144220,Бендеры,3.517,0.0,17,0,17,CITY_OK,2,21.1,4.1,-0.9,False
w319144223,Бендеры,3.591,0.0,17,0,17,CITY_OK,2,21.55,4.55,-0.45,False
w319147343,Бендеры,3.42,0.0,16,0,16,CITY_OK,2,20.52,4.52,-0.48,False
w319147344,Бендеры,3.405,0.0,16,0,16,CITY_OK,2,20.43,4.43,-0.57,False
w319147345,Бендеры,3.389,0.0,16,0,16,CITY_OK,2,20.33,4.33,-0.67,False
w319147346,Бендеры,3.375,0.0,16,0,16,CITY_OK,2,20.25,4.25,-0.75,False
w319147347,Бендеры,3.359,0.0,16,0,16,CITY_OK,2,20.15,4.15,-0.85,False
w319147348,Бендеры,3.342,0.0,16,0,16,CITY_OK,2,20.05,4.05,-0.95,False
w319151371,Бендеры,0.481,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319157779,Бендеры,0.88,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319158519,Бендеры,2.251,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319158520,Бендеры,2.189,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319158522,Бендеры,2.251,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319158526,Бендеры,1.926,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319158527,Бендеры,2.176,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319158528,Бендеры,2.153,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319158529,Бендеры,2.156,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319158533,Бендеры,2.13,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319223032,Бендеры,6.289,0.0,28,0,28,CITY_OK,4,37.73,9.73,4.73,False
w319223034,Бендеры,6.317,0.0,28,0,28,CITY_OK,4,37.9,9.9,4.9,False
w319223038,Бендеры,6.442,0.0,28,0,28,CITY_OK,4,38.65,10.65,5.65,False
w319226838,Бендеры,6.601,0.0,29,0,29,CITY_OK,4,39.61,10.61,5.61,False
w319226848,Бендеры,6.632,0.0,29,0,29,CITY_OK,4,39.79,10.79,5.79,False
w319226853,Бендеры,6.648,0.0,29,0,29,CITY_OK,4,39.89,10.89,5.89,False
w319226855,Бендеры,6.723,0.0,29,0,29,CITY_OK,4,40.34,11.34,6.34,False
w319226856,Бендеры,6.711,0.0,29,0,29,CITY_OK,4,40.27,11.27,6.27,False
w319226862,Бендеры,6.749,0.0,29,0,29,CITY_OK,4,40.49,11.49,6.49,False
w319226864,Бендеры,6.8,0.0,30,0,30,CITY_OK,4,40.8,10.8,5.8,False
w319227705,Бендеры,6.274,0.0,28,0,28,CITY_OK,4,37.64,9.64,4.64,False
w319227708,Бендеры,6.299,0.0,28,0,28,CITY_OK,4,37.79,9.79,4.79,False
w319227709,Бендеры,6.316,0.0,28,0,28,CITY_OK,4,37.9,9.9,4.9,False
w319227711,Бендеры,6.334,0.0,28,0,28,CITY_OK,4,38.0,10.0,5.0,False
w319227713,Бендеры,6.572,0.0,29,0,29,CITY_OK,4,39.43,10.43,5.43,False
w319227716,Бендеры,6.358,0.0,28,0,28,CITY_OK,4,38.15,10.15,5.15,False
w319227717,Бендеры,6.562,0.0,29,0,29,CITY_OK,4,39.37,10.37,5.37,False
w319227725,Бендеры,6.627,0.0,29,0,29,CITY_OK,4,39.76,10.76,5.76,False
w319227726,Бендеры,6.657,0.0,29,0,29,CITY_OK,4,39.94,10.94,5.94,False
w319227727,Бендеры,6.684,0.0,29,0,29,CITY_OK,4,40.1,11.1,6.1,False
w319227728,Бендеры,6.775,0.0,30,0,30,CITY_OK,4,40.65,10.65,5.65,False
w319227729,Бендеры,6.755,0.0,30,0,30,CITY_OK,4,40.53,10.53,5.53,False
w319227731,Бендеры,6.734,0.0,29,0,29,CITY_OK,4,40.4,11.4,6.4,False
w319227732,Бендеры,6.718,0.0,29,0,29,CITY_OK,4,40.31,11.31,6.31,False
w319227862,Бендеры,6.588,0.0,29,0,29,CITY_OK,4,39.53,10.53,5.53,False
w319227863,Бендеры,6.619,0.0,29,0,29,CITY_OK,4,39.71,10.71,5.71,False
w319227864,Бендеры,6.635,0.0,29,0,29,CITY_OK,4,39.81,10.81,5.81,False
w319227866,Бендеры,4.184,0.0,19,0,19,CITY_OK,2,25.1,6.1,1.1,True
w319228130,Бендеры,2.012,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319228131,Бендеры,1.998,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319228132,Бендеры,2.027,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319228133,Бендеры,2.04,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319228158,Бендеры,1.94,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319228159,Бендеры,1.94,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319228160,Бендеры,1.955,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319229120,Бендеры,1.961,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319229121,Бендеры,1.946,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319230834,Бендеры,2.055,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319230835,Бендеры,2.038,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319230837,Бендеры,2.047,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319230916,Бендеры,2.059,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319305792,Бендеры,6.655,0.0,29,0,29,CITY_OK,4,39.93,10.93,5.93,False
w319305801,Бендеры,6.676,0.0,29,0,29,CITY_OK,4,40.06,11.06,6.06,False
w319305804,Бендеры,6.705,0.0,29,0,29,CITY_OK,4,40.23,11.23,6.23,False
w319305807,Бендеры,6.729,0.0,29,0,29,CITY_OK,4,40.37,11.37,6.37,False
w319305814,Бендеры,4.209,0.0,19,0,19,CITY_OK,2,25.25,6.25,1.25,True
w319305819,Бендеры,4.02,0.0,19,0,19,CITY_OK,2,24.12,5.12,0.12,True
w319366971,Бендеры,4.619,0.0,21,0,21,CITY_OK,3,27.71,6.71,1.71,True
w319366972,Бендеры,4.638,0.0,21,0,21,CITY_OK,3,27.83,6.83,1.83,True
w319366973,Бендеры,4.649,0.0,21,0,21,CITY_OK,3,27.89,6.89,1.89,True
w319366974,Бендеры,4.661,0.0,21,0,21,CITY_OK,3,27.97,6.97,1.97,True
w319366975,Бендеры,4.677,0.0,21,0,21,CITY_OK,3,28.06,7.06,2.06,True
w319366977,Бендеры,4.691,0.0,21,0,21,CITY_OK,3,28.15,7.15,2.15,True
w319366983,Бендеры,4.737,0.0,21,0,21,CITY_OK,3,28.42,7.42,2.42,False
w319366987,Бендеры,4.994,0.0,22,0,22,CITY_OK,3,29.96,7.96,2.96,False
w319366994,Бендеры,5.401,0.0,24,0,24,CITY_OK,3,32.41,8.41,3.41,False
w319366999,Бендеры,4.94,0.0,22,0,22,CITY_OK,3,29.64,7.64,2.64,False
w319367001,Бендеры,4.96,0.0,22,0,22,CITY_OK,3,29.76,7.76,2.76,False
w319367003,Бендеры,4.923,0.0,22,0,22,CITY_OK,3,29.54,7.54,2.54,False
w319370820,Бендеры,4.896,0.0,22,0,22,CITY_OK,3,29.38,7.38,2.38,True
w319370821,Бендеры,4.879,0.0,22,0,22,CITY_OK,3,29.27,7.27,2.27,True
w319370823,Бендеры,4.863,0.0,22,0,22,CITY_OK,3,29.18,7.18,2.18,True
w319370825,Бендеры,4.824,0.0,22,0,22,CITY_OK,3,28.94,6.94,1.94,True
w319381956,Бендеры,1.916,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319381959,Бендеры,1.879,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319381961,Бендеры,1.905,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319381962,Бендеры,1.993,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319381963,Бендеры,2.003,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319381967,Бендеры,2.137,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319381968,Бендеры,2.23,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319381969,Бендеры,2.243,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319381971,Бендеры,2.204,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319381974,Бендеры,2.118,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319381978,Бендеры,2.081,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319381980,Бендеры,1.989,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319382044,Бендеры,1.93,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319382045,Бендеры,2.03,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319382535,Бендеры,2.043,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319382538,Бендеры,2.059,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319382539,Бендеры,1.952,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319382542,Бендеры,1.967,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319382543,Бендеры,2.074,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319382544,Бендеры,1.982,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319382545,Бендеры,2.089,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319382546,Бендеры,1.992,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319382547,Бендеры,2.077,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319382548,Бендеры,2.092,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319384353,Бендеры,2.113,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319384354,Бендеры,2.104,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319384355,Бендеры,2.102,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319384356,Бендеры,2.116,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319384359,Бендеры,2.024,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319384360,Бендеры,2.034,0.0,14,0,14,CITY_OK,1,18.0,4.0,-1.0,False
w319384361,Бендеры,2.134,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319384381,Бендеры,3.583,0.0,17,0,17,CITY_OK,2,21.5,4.5,-0.5,False
w319384383,Бендеры,3.446,0.0,16,0,16,CITY_OK,2,20.68,4.68,-0.32,False
w319384387,Бендеры,2.995,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319384388,Бендеры,2.972,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319385263,Бендеры,2.741,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319385264,Бендеры,2.149,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319385267,Бендеры,2.132,0.0,14,0,14,CITY_OK,2,18.0,4.0,-1.0,False
w319386245,Бендеры,4.415,0.0,20,0,20,CITY_OK,3,26.49,6.49,1.49,True
w319386246,Бендеры,4.375,0.0,20,0,20,CITY_OK,3,26.25,6.25,1.25,True
w319386383,Протягайловка,6.374,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
w319386384,Протягайловка,6.392,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
w319386385,Протягайловка,6.41,,28,,,OUTSIDE_DISTANCE_UNAVAILABLE,4,,,,
w319390717,Бендеры,3.441,0.0,16,0,16,CITY_OK,2,20.65,4.65,-0.35,False
w319390719,Бендеры,3.426,0.0,16,0,16,CITY_OK,2,20.56,4.56,-0.44,False
w319390721,Бендеры,3.408,0.0,16,0,16,CITY_OK,2,20.45,4.45,-0.55,False
w319390725,Бендеры,3.389,0.0,16,0,16,CITY_OK,2,20.33,4.33,-0.67,False
w319390729,Бендеры,3.372,0.0,16,0,16,CITY_OK,2,20.23,4.23,-0.77,False
w319390733,Бендеры,3.356,0.0,16,0,16,CITY_OK,2,20.14,4.14,-0.86,False
w319390735,Бендеры,3.337,0.0,16,0,16,CITY_OK,2,20.02,4.02,-0.98,False
w319390737,Бендеры,3.435,0.0,16,0,16,CITY_OK,2,20.61,4.61,-0.39,False
w319390740,Бендеры,3.327,0.0,16,0,16,CITY_OK,2,19.96,3.96,-1.04,False
w319390744,Бендеры,3.314,0.0,16,0,16,CITY_OK,2,19.88,3.88,-1.12,False
w319390746,Бендеры,3.329,0.0,16,0,16,CITY_OK,2,19.97,3.97,-1.03,False
w319390755,Бендеры,3.333,0.0,16,0,16,CITY_OK,2,20.0,4.0,-1.0,False
w319390758,Бендеры,3.346,0.0,16,0,16,CITY_OK,2,20.08,4.08,-0.92,False
w319390759,Бендеры,3.362,0.0,16,0,16,CITY_OK,2,20.17,4.17,-0.83,False
w319390760,Бендеры,3.388,0.0,16,0,16,CITY_OK,2,20.33,4.33,-0.67,False
w319390762,Бендеры,3.417,0.0,16,0,16,CITY_OK,2,20.5,4.5,-0.5,False
w319390765,Бендеры,3.432,0.0,16,0,16,CITY_OK,2,20.59,4.59,-0.41,False
w319400641,Бендеры,3.598,0.0,17,0,17,CITY_OK,2,21.59,4.59,-0.41,False
w319400642,Бендеры,3.615,0.0,17,0,17,CITY_OK,2,21.69,4.69,-0.31,False
w319400643,Бендеры,3.715,0.0,17,0,17,CITY_OK,2,22.29,5.29,0.29,True
